3,3,3
0.4967141530112327,-0.13826430117118466,0.6476885381006925
1.5230298564080254,-0.23415337472333597,-0.23413695694918055
1.5792128155073915,0.7674347291529088,-0.4694743859349521
0.5425600435859647,-0.46341769281246226,-0.46572975357025687
0.24196227156603412,-1.913280244657798,-1.7249178325130328
-0.5622875292409727,-1.0128311203344238,0.3142473325952739
-0.12814467968666618,-0.6216468784758077,0.2106943940640238
0.9013311538595072,-0.020656759644458268,-0.3790019022849192
1.3064876168669934,-1.7246545975000627,-2.2067793185087736
